id,recorded_at,btc_price,btc_market_cap,btc_volume_24h,network_hashrate,network_difficulty,block_reward,fear_greed_index,price_change_1h,price_change_24h,price_change_7d,source,created_at,current_block_height,median_time,total_work,sync_progress,blocks_until_adjustment
7373,2024-12-27 06:00:00.000000,69815.79,1375371136203.0,21271697128.0,660.58,103062500000000.0,3.125,40.0,-0.0725,-0.3536,1.9404,historical_data_2024,2025-08-15 08:38:14.945661,,,,,
7374,2024-12-27 12:00:00.000000,71584.17,1410208214760.0,30227198825.0,650.1,103075000000000.0,3.125,33.0,1.2422,0.0794,-3.86,historical_data_2024,2025-08-15 08:38:14.945661,,,,,
7375,2024-12-27 18:00:00.000000,67535.97,1330458558764.0,31604159949.0,638.93,103087500000000.0,3.125,43.0,-1.1494,1.6153,-1.1235,historical_data_2024,2025-08-15 08:38:14.945661,,,,,
7376,2024-12-28 00:00:00.000000,66157.86,1303309761010.0,34619604780.0,631.53,103100000000000.0,3.125,56.0,0.9191,-1.8075,5.9928,historical_data_2024,2025-08-15 08:38:14.945661,,,,,
7377,2024-12-28 06:00:00.000000,71748.1,1413437628870.0,29093087765.0,659.08,103112500000000.0,3.125,35.0,-0.6105,-2.9329,-4.8863,historical_data_2024,2025-08-15 08:38:14.945661,,,,,
7378,2024-12-28 12:00:00.000000,65568.53,1291700015233.0,20873936592.0,672.53,103125000000000.0,3.125,43.0,0.313,0.6791,2.007,historical_data_2024,2025-08-15 08:38:14.945661,,,,,
7379,2024-12-28 18:00:00.000000,71379.32,1406172686806.0,27846821177.0,647.87,103137500000000.0,3.125,46.0,-0.8567,-2.9576,-1.488,historical_data_2024,2025-08-15 08:38:14.945661,,,,,
7380,2024-12-29 00:00:00.000000,71495.45,1408460316112.0,31351058596.0,673.74,103150000000000.0,3.125,53.0,0.2429,-2.7341,-3.4112,historical_data_2024,2025-08-15 08:38:14.945661,,,,,
7381,2024-12-29 06:00:00.000000,72612.31,1430462570093.0,21826375059.0,639.82,103162500000000.0,3.125,36.0,1.2526,0.6715,-4.892,historical_data_2024,2025-08-15 08:38:14.945661,,,,,
7382,2024-12-29 12:00:00.000000,67291.35,1325639579398.0,31777448359.0,670.15,103175000000000.0,3.125,64.0,-1.4638,0.8025,1.5726,historical_data_2024,2025-08-15 08:38:14.945661,,,,,
7383,2024-12-29 18:00:00.000000,67543.72,1330611371541.0,34222570222.0,675.31,103187500000000.0,3.125,46.0,-0.2069,2.2417,4.8805,historical_data_2024,2025-08-15 08:38:14.945661,,,,,
7384,2024-12-30 00:00:00.000000,73394.73,1445876234691.0,27747117028.0,675.89,103200000000000.0,3.125,58.0,0.8647,1.9662,-2.7632,historical_data_2024,2025-08-15 08:38:14.945661,,,,,
7385,2024-12-30 06:00:00.000000,71155.18,1401757143837.0,33653111525.0,668.36,103212500000000.0,3.125,68.0,0.7636,-2.1067,3.3152,historical_data_2024,2025-08-15 08:38:14.945661,,,,,
7386,2024-12-30 12:00:00.000000,72432.64,1426923060293.0,24721452487.0,635.38,103225000000000.0,3.125,43.0,-1.0393,0.9321,2.8542,historical_data_2024,2025-08-15 08:38:14.945661,,,,,
7387,2024-12-30 18:00:00.000000,67245.31,1324732508977.0,30041170649.0,673.11,103237500000000.0,3.125,48.0,0.3515,-2.7203,-4.1086,historical_data_2024,2025-08-15 08:38:14.945661,,,,,
7388,2024-12-31 00:00:00.000000,69036.09,1360010884957.0,34604939756.0,665.36,103250000000000.0,3.125,42.0,-0.5317,0.9482,3.7502,historical_data_2024,2025-08-15 08:38:14.945661,,,,,
7389,2024-12-31 06:00:00.000000,69886.68,1376767576177.0,27869361956.0,650.46,103262500000000.0,3.125,59.0,-0.9902,-2.7767,3.9245,historical_data_2024,2025-08-15 08:38:14.945661,,,,,
7390,2024-12-31 12:00:00.000000,70476.3,1388383098096.0,31365305036.0,642.47,103275000000000.0,3.125,69.0,1.4189,2.2458,3.7976,historical_data_2024,2025-08-15 08:38:14.945661,,,,,
7391,2024-12-31 18:00:00.000000,68407.58,1347629241064.0,27831286045.0,662.66,103287500000000.0,3.125,65.0,-1.3802,2.8491,5.721,historical_data_2024,2025-08-15 08:38:14.945661,,,,,
7392,2025-01-01 00:00:00.000000,97008.88,1911074973558.0,43956661253.0,823.06,110000000000000.0,3.125,42.0,0.7981,-1.3956,4.1763,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7393,2025-01-01 04:00:00.000000,99122.22,1952707691479.0,36408404214.0,758.59,110013333333333.33,3.125,44.0,-1.1338,2.1024,-4.5108,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7394,2025-01-01 08:00:00.000000,95138.25,1874223507326.0,41572578656.0,801.16,110026666666666.67,3.125,56.0,-0.8233,-0.533,0.1261,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7395,2025-01-01 12:00:00.000000,98625.14,1942915317317.0,28499942983.0,811.77,110040000000000.0,3.125,52.0,1.1359,1.5604,3.0723,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7396,2025-01-01 16:00:00.000000,98108.32,1932733828893.0,42274322412.0,760.46,110053333333333.33,3.125,53.0,-0.238,0.1694,-1.1977,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7397,2025-01-01 20:00:00.000000,98200.1,1934541996498.0,42066826400.0,787.68,110066666666666.67,3.125,50.0,-0.2379,0.9596,0.2743,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7398,2025-01-02 00:00:00.000000,96681.16,1904618778553.0,39423976715.0,801.82,110080000000000.0,3.125,63.0,0.8572,-0.4495,-2.6014,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7399,2025-01-02 04:00:00.000000,97233.93,1915508519491.0,42875550922.0,802.09,110093333333333.33,3.125,34.0,-0.7719,-0.0683,-0.9279,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7400,2025-01-02 08:00:00.000000,101017.31,1990041073675.0,38598332881.0,817.52,110106666666666.67,3.125,29.0,1.0811,2.368,-4.1901,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7401,2025-01-02 12:00:00.000000,100996.1,1989623154155.0,43122641210.0,816.74,110120000000000.0,3.125,62.0,1.202,-1.5084,-0.1798,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7402,2025-01-02 16:00:00.000000,98776.45,1945896109440.0,43452181066.0,827.85,110133333333333.33,3.125,27.0,-0.2048,1.0714,1.3357,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7403,2025-01-02 20:00:00.000000,98282.48,1936164785216.0,29733099588.0,774.36,110146666666666.67,3.125,59.0,1.0615,2.4724,-2.4837,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7404,2025-01-03 00:00:00.000000,97071.6,1912310591268.0,32284799816.0,828.14,110160000000000.0,3.125,74.0,0.0399,-0.0358,-4.2311,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7405,2025-01-03 04:00:00.000000,100131.87,1972597808267.0,40346792909.0,813.32,110173333333333.33,3.125,65.0,-0.6791,1.5449,-1.0524,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7406,2025-01-03 08:00:00.000000,97434.22,1919454142836.0,40647653569.0,760.32,110186666666666.67,3.125,75.0,-0.0796,2.2935,0.0644,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7407,2025-01-03 12:00:00.000000,96066.6,1892512024372.0,28128231360.0,816.0,110200000000000.0,3.125,49.0,-0.7421,1.5049,4.9989,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7408,2025-01-03 16:00:00.000000,100277.09,1975458594089.0,36086956184.0,810.98,110213333333333.33,3.125,32.0,0.5692,-2.4989,2.8229,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7409,2025-01-03 20:00:00.000000,99615.14,1962418212569.0,42344866319.0,828.67,110226666666666.67,3.125,44.0,0.1287,0.5227,4.8297,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7410,2025-01-04 00:00:00.000000,99754.67,1965167092263.0,40386390600.0,757.83,110240000000000.0,3.125,37.0,-0.2935,-0.2216,4.4208,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7411,2025-01-04 04:00:00.000000,99440.34,1958974764744.0,37996186769.0,799.48,110253333333333.33,3.125,40.0,0.9985,1.0199,-3.8077,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7412,2025-01-04 08:00:00.000000,97184.9,1914542512552.0,33765987060.0,777.57,110266666666666.67,3.125,32.0,0.8368,-1.7552,-1.3816,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7413,2025-01-04 12:00:00.000000,95567.45,1882678735544.0,44173410240.0,793.91,110280000000000.0,3.125,73.0,0.4529,-0.7588,-2.4593,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7414,2025-01-04 16:00:00.000000,99152.12,1953296813778.0,41624360095.0,798.64,110293333333333.33,3.125,69.0,0.9995,1.7193,2.6559,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7415,2025-01-04 20:00:00.000000,99624.2,1962596763122.0,33448785194.0,760.96,110306666666666.67,3.125,67.0,-0.6295,-2.0247,4.3436,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7416,2025-01-05 00:00:00.000000,95614.41,1883603778521.0,44486274038.0,807.25,110320000000000.0,3.125,31.0,-0.6753,1.7023,-2.9646,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7417,2025-01-05 04:00:00.000000,96301.55,1897140560127.0,39712572794.0,814.29,110333333333333.33,3.125,40.0,-0.7112,-1.1578,-3.0344,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7418,2025-01-05 08:00:00.000000,100509.17,1980030660290.0,32504725280.0,769.44,110346666666666.67,3.125,59.0,-1.0489,-1.8877,1.7129,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7419,2025-01-05 12:00:00.000000,95629.43,1883899828990.0,34766202934.0,769.51,110360000000000.0,3.125,59.0,0.6413,-1.2694,1.8437,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7420,2025-01-05 16:00:00.000000,101247.53,1994576321396.0,25591744960.0,816.4,110373333333333.33,3.125,51.0,-0.8796,2.0225,1.6624,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7421,2025-01-05 20:00:00.000000,101361.76,1996826645700.0,36896977194.0,806.23,110386666666666.67,3.125,60.0,0.5371,0.4905,1.2296,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7422,2025-01-06 00:00:00.000000,100905.85,1987845298202.0,36012211039.0,799.17,110400000000000.0,3.125,50.0,0.6842,1.5071,-0.1075,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7423,2025-01-06 04:00:00.000000,99264.77,1955515921510.0,28762700184.0,765.98,110413333333333.33,3.125,37.0,0.8779,1.5646,-0.7426,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7424,2025-01-06 08:00:00.000000,96536.65,1901772047002.0,29543894898.0,760.07,110426666666666.67,3.125,61.0,0.0109,1.1606,0.2545,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7425,2025-01-06 12:00:00.000000,97501.99,1920789211287.0,42436854110.0,785.86,110440000000000.0,3.125,50.0,-0.5661,1.5285,1.4267,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7426,2025-01-06 16:00:00.000000,100270.97,1975338101067.0,42168175342.0,820.71,110453333333333.33,3.125,64.0,-0.0503,-2.2369,1.6459,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7427,2025-01-06 20:00:00.000000,100647.75,1982760688939.0,41630499424.0,835.2,110466666666666.67,3.125,66.0,-0.4894,1.6735,0.2562,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7428,2025-01-07 00:00:00.000000,100710.8,1984002813109.0,33721545640.0,836.36,110480000000000.0,3.125,69.0,0.9818,-1.6851,-4.659,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7429,2025-01-07 04:00:00.000000,97069.04,1912259994597.0,28050172853.0,833.34,110493333333333.33,3.125,32.0,-1.0378,1.705,-0.2113,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7430,2025-01-07 08:00:00.000000,99315.63,1956517893278.0,34465548708.0,772.17,110506666666666.67,3.125,25.0,-0.0306,-1.2571,-4.3335,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7431,2025-01-07 12:00:00.000000,99406.76,1958313175283.0,27993025706.0,781.97,110520000000000.0,3.125,65.0,0.2809,-1.2631,-3.946,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7432,2025-01-07 16:00:00.000000,100612.62,1982068649319.0,32006646390.0,798.43,110533333333333.33,3.125,49.0,0.9534,-2.0579,1.0001,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7433,2025-01-07 20:00:00.000000,96421.06,1899494868299.0,28855174322.0,783.07,110546666666666.67,3.125,66.0,0.1413,1.1816,3.3551,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7434,2025-01-08 00:00:00.000000,99790.18,1965866619342.0,31848749936.0,795.34,110560000000000.0,3.125,69.0,0.3904,-0.2023,-2.8474,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7435,2025-01-08 04:00:00.000000,100402.0,1977919334801.0,34640525520.0,790.94,110573333333333.33,3.125,71.0,-1.1634,-0.5943,1.6916,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7436,2025-01-08 08:00:00.000000,100480.12,1979458381328.0,35889454540.0,804.88,110586666666666.67,3.125,61.0,0.8296,1.8377,1.9134,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7437,2025-01-08 12:00:00.000000,99281.73,1955850168616.0,41644389298.0,826.33,110600000000000.0,3.125,42.0,-0.0409,1.4718,-4.5679,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7438,2025-01-08 16:00:00.000000,96216.55,1895466008097.0,33170596505.0,820.67,110613333333333.33,3.125,45.0,-0.7277,1.9407,-3.5689,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7439,2025-01-08 20:00:00.000000,98926.16,1948845367867.0,29389040093.0,820.08,110626666666666.67,3.125,58.0,0.918,-1.484,-1.5983,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7440,2025-01-09 00:00:00.000000,96973.82,1910384167974.0,39119586830.0,775.23,110640000000000.0,3.125,31.0,0.2574,-1.0502,4.192,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7441,2025-01-09 04:00:00.000000,98675.31,1943903583957.0,25278796377.0,839.6,110653333333333.33,3.125,57.0,-0.3247,-1.2984,-3.0461,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7442,2025-01-09 08:00:00.000000,97686.35,1924421170148.0,30071303752.0,824.4,110666666666666.67,3.125,47.0,0.0496,0.2873,0.6322,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7443,2025-01-09 12:00:00.000000,100106.65,1972100974528.0,29763380879.0,830.76,110680000000000.0,3.125,43.0,0.2237,-1.7062,-2.666,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7444,2025-01-09 16:00:00.000000,101577.87,2001083998140.0,26883888630.0,819.39,110693333333333.33,3.125,59.0,0.74,-0.2349,1.8591,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7445,2025-01-09 20:00:00.000000,98285.87,1936231604226.0,30859872490.0,800.3,110706666666666.67,3.125,28.0,0.862,-2.3964,-2.9612,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7446,2025-01-10 00:00:00.000000,98470.48,1939868388525.0,44271777061.0,819.78,110720000000000.0,3.125,56.0,0.8495,-1.681,-3.9337,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7447,2025-01-10 04:00:00.000000,96809.52,1907147454321.0,36774571037.0,807.59,110733333333333.33,3.125,68.0,0.4159,2.3064,3.2015,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7448,2025-01-10 08:00:00.000000,98678.49,1943966212666.0,33155000634.0,800.65,110746666666666.67,3.125,32.0,0.6029,-2.3702,-4.2831,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7449,2025-01-10 12:00:00.000000,97708.1,1924849619967.0,41849124507.0,837.99,110760000000000.0,3.125,39.0,-0.0145,-0.8755,1.6385,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7450,2025-01-10 16:00:00.000000,99003.09,1950360896095.0,37230621235.0,839.56,110773333333333.33,3.125,74.0,0.091,1.6328,1.1622,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7451,2025-01-10 20:00:00.000000,101357.47,1996742222768.0,42438081963.0,830.49,110786666666666.67,3.125,61.0,1.0839,0.6466,-4.212,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7452,2025-01-11 00:00:00.000000,96507.94,1901206409688.0,27867210062.0,829.45,110800000000000.0,3.125,40.0,-0.3877,1.938,2.1623,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7453,2025-01-11 04:00:00.000000,96231.06,1895751804788.0,32001940706.0,781.52,110813333333333.33,3.125,69.0,-0.8976,-1.7162,0.1281,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7454,2025-01-11 08:00:00.000000,101435.52,1998279765834.0,40696533770.0,799.87,110826666666666.67,3.125,43.0,-0.6325,1.9732,-4.8389,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7455,2025-01-11 12:00:00.000000,99544.79,1961032383811.0,35225793335.0,785.65,110840000000000.0,3.125,65.0,0.2079,0.4248,1.5917,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7456,2025-01-11 16:00:00.000000,99525.25,1960647417360.0,30391060109.0,826.63,110853333333333.33,3.125,63.0,-0.3399,-1.2936,-2.3901,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7457,2025-01-11 20:00:00.000000,98605.56,1942529593000.0,44453101830.0,775.98,110866666666666.67,3.125,25.0,-0.346,-1.0605,2.8311,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7458,2025-01-12 00:00:00.000000,100001.61,1970031720487.0,35879510851.0,815.61,110880000000000.0,3.125,58.0,-0.2661,0.5121,4.7909,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7459,2025-01-12 04:00:00.000000,101013.48,1989965593962.0,29171307793.0,841.75,110893333333333.33,3.125,65.0,-0.2996,-0.3539,-2.4318,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7460,2025-01-12 08:00:00.000000,96960.3,1910117896412.0,41268624367.0,792.67,110906666666666.67,3.125,32.0,0.574,1.6526,0.1485,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7461,2025-01-12 12:00:00.000000,96204.07,1895220261008.0,27934298890.0,789.24,110920000000000.0,3.125,33.0,0.0659,-0.8231,-1.5796,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7462,2025-01-12 16:00:00.000000,100691.45,1983621517277.0,35915931655.0,832.74,110933333333333.33,3.125,46.0,-0.2257,-1.7379,-3.616,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7463,2025-01-12 20:00:00.000000,101107.4,1991815762836.0,26994624459.0,810.23,110946666666666.67,3.125,71.0,-0.2712,0.3007,1.2665,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7464,2025-01-13 00:00:00.000000,99974.48,1969497299581.0,32286515382.0,765.52,110960000000000.0,3.125,36.0,-0.0504,0.3321,1.8965,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7465,2025-01-13 04:00:00.000000,97948.24,1929580351837.0,44269312141.0,835.88,110973333333333.33,3.125,31.0,-0.2412,2.2662,-1.916,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7466,2025-01-13 08:00:00.000000,98098.81,1932546588502.0,38104236153.0,783.07,110986666666666.67,3.125,51.0,0.5385,-0.8071,2.6092,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7467,2025-01-13 12:00:00.000000,98221.12,1934956094011.0,28177203865.0,821.29,111000000000000.0,3.125,46.0,0.2902,2.3526,-0.0751,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7468,2025-01-13 16:00:00.000000,101452.86,1998621272582.0,38368941764.0,801.71,111013333333333.33,3.125,63.0,0.5178,0.4237,-3.3114,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7469,2025-01-13 20:00:00.000000,99741.54,1964908339576.0,30415496962.0,819.54,111026666666666.67,3.125,71.0,-0.4083,1.038,-0.4253,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7470,2025-01-14 00:00:00.000000,97072.96,1912337293392.0,29682312382.0,789.27,111040000000000.0,3.125,47.0,1.2271,1.3328,3.0868,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7471,2025-01-14 04:00:00.000000,101312.06,1995847544575.0,28214246519.0,797.15,111053333333333.33,3.125,39.0,0.7151,1.8995,4.881,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7472,2025-01-14 08:00:00.000000,99368.42,1957557955004.0,31351365615.0,819.38,111066666666666.67,3.125,53.0,-0.195,-1.6534,-2.3342,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7473,2025-01-14 12:00:00.000000,100580.5,1981435815918.0,33150862969.0,813.61,111080000000000.0,3.125,52.0,-0.0743,1.9569,-0.5101,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7474,2025-01-14 16:00:00.000000,96452.04,1900105119636.0,42821506184.0,783.84,111093333333333.33,3.125,34.0,-0.4809,-0.1591,-1.2635,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7475,2025-01-14 20:00:00.000000,102262.46,2014570470892.0,40078183799.0,820.9,111106666666666.67,3.125,32.0,0.0411,0.3265,4.2769,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7476,2025-01-15 00:00:00.000000,96337.77,1897854141973.0,37331670758.0,780.42,111120000000000.0,3.125,57.0,0.1544,-1.2313,2.1592,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7477,2025-01-15 04:00:00.000000,98596.75,1942356023164.0,43679170021.0,818.17,111133333333333.33,3.125,62.0,0.8642,0.7403,-1.822,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7478,2025-01-15 08:00:00.000000,96564.84,1902327336948.0,41053036440.0,814.52,111146666666666.67,3.125,63.0,-0.9615,-1.0094,-4.2349,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7479,2025-01-15 12:00:00.000000,98891.15,1948155685163.0,33233831720.0,786.48,111160000000000.0,3.125,73.0,-1.1277,-0.9812,-4.2304,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7480,2025-01-15 16:00:00.000000,97516.41,1921073327798.0,32210758508.0,781.19,111173333333333.33,3.125,74.0,-0.4358,-0.9684,-4.9157,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7481,2025-01-15 20:00:00.000000,98599.96,1942419241871.0,44474494751.0,833.02,111186666666666.67,3.125,36.0,1.2376,-1.2518,-3.7435,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7482,2025-01-16 00:00:00.000000,97159.38,1914039822072.0,29417027983.0,821.31,111200000000000.0,3.125,70.0,0.0997,-0.5162,-3.5139,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7483,2025-01-16 04:00:00.000000,99715.89,1964403027051.0,37078805624.0,803.41,111213333333333.33,3.125,31.0,1.2223,-0.8836,-2.9435,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7484,2025-01-16 08:00:00.000000,101302.42,1995657759409.0,31666416194.0,814.59,111226666666666.67,3.125,61.0,0.2855,0.1341,-3.7961,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7485,2025-01-16 12:00:00.000000,99837.98,1966808262846.0,31837257664.0,768.76,111240000000000.0,3.125,49.0,1.2108,2.492,1.622,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7486,2025-01-16 16:00:00.000000,100453.27,1978929473197.0,29096190202.0,792.86,111253333333333.33,3.125,29.0,1.1977,1.6571,2.0721,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7487,2025-01-16 20:00:00.000000,101165.38,1992958081674.0,44462088338.0,846.62,111266666666666.67,3.125,61.0,0.1418,-2.1442,-1.2533,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7488,2025-01-17 00:00:00.000000,97976.14,1930129914120.0,32944475928.0,787.96,111280000000000.0,3.125,52.0,-0.1372,0.6591,4.2103,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7489,2025-01-17 04:00:00.000000,96639.19,1903792109223.0,37660738818.0,797.3,111293333333333.33,3.125,60.0,0.4394,-0.33,-4.3539,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7490,2025-01-17 08:00:00.000000,100156.61,1973085301975.0,32781897251.0,834.34,111306666666666.67,3.125,63.0,0.858,-2.3667,2.6194,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7491,2025-01-17 12:00:00.000000,100912.58,1987977772928.0,42040905937.0,827.25,111320000000000.0,3.125,27.0,-0.3494,-0.399,-2.5551,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7492,2025-01-17 16:00:00.000000,101497.08,1999492388012.0,37173220324.0,843.2,111333333333333.33,3.125,59.0,1.0,1.3178,3.9185,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7493,2025-01-17 20:00:00.000000,101008.14,1989860298999.0,26393146758.0,772.4,111346666666666.67,3.125,30.0,0.9756,-1.3156,3.3272,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7494,2025-01-18 00:00:00.000000,98500.2,1940453968005.0,44040395003.0,848.04,111360000000000.0,3.125,70.0,-0.7833,-1.1333,-3.7382,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7495,2025-01-18 04:00:00.000000,96817.82,1907311086605.0,44024114492.0,788.58,111373333333333.33,3.125,28.0,0.912,-1.0302,-2.0972,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7496,2025-01-18 08:00:00.000000,99733.72,1964754300739.0,28263636703.0,775.79,111386666666666.67,3.125,61.0,-0.517,0.9103,-0.1499,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7497,2025-01-18 12:00:00.000000,100284.58,1975606207582.0,27069046030.0,785.46,111400000000000.0,3.125,38.0,-0.6534,2.4114,2.6739,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7498,2025-01-18 16:00:00.000000,100146.09,1972877958468.0,30917383908.0,813.78,111413333333333.33,3.125,36.0,0.6906,-0.2407,-0.4494,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7499,2025-01-18 20:00:00.000000,100143.25,1972822047136.0,32038008964.0,804.01,111426666666666.67,3.125,70.0,0.8242,-1.9998,-2.0536,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7500,2025-01-19 00:00:00.000000,98188.12,1934306010316.0,31845924364.0,820.4,111440000000000.0,3.125,54.0,-0.0286,-1.5316,1.2107,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7501,2025-01-19 04:00:00.000000,101662.08,2002743052960.0,39582147340.0,818.79,111453333333333.33,3.125,25.0,1.098,1.5113,2.3198,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7502,2025-01-19 08:00:00.000000,97914.9,1928923482687.0,40605933216.0,846.86,111466666666666.67,3.125,72.0,0.7589,-1.3374,3.1584,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7503,2025-01-19 12:00:00.000000,99555.65,1961246364741.0,35550355256.0,831.68,111480000000000.0,3.125,51.0,-0.4736,-2.2007,-4.4865,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7504,2025-01-19 16:00:00.000000,101526.71,2000076187887.0,40023621101.0,810.18,111493333333333.33,3.125,72.0,1.0491,-0.0334,-2.2596,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
7505,2025-01-19 20:00:00.000000,99653.66,1963177031790.0,28151853169.0,780.7,111506666666666.67,3.125,46.0,-0.4016,-0.9308,-3.5583,historical_data_2025,2025-08-15 08:38:20.827180,,,,,
